종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
095570,AJ네트웍스,KOSPI,서비스업,"6,820",60,0.89,"319,328,051,900"
006840,AK홀딩스,KOSPI,기타금융,"15,800",250,1.61,"209,311,463,800"
027410,BGF,KOSPI,기타금융,"4,075",-55,-1.33,"390,045,923,325"
282330,BGF리테일,KOSPI,유통업,"184,000","-4,500",-2.39,"3,180,238,704,000"
138930,BNK금융지주,KOSPI,기타금융,"6,450",-40,-0.62,"2,102,282,336,700"
001460,BYC,KOSPI,섬유의복,"404,500",-500,-0.12,"252,656,767,500"
001465,BYC우,KOSPI,섬유의복,"154,500",-500,-0.32,"33,276,982,500"
001040,CJ,KOSPI,기타금융,"77,700","1,700",2.24,"2,267,052,744,600"
079160,CJ CGV,KOSPI,서비스업,"21,400",800,3.88,"874,605,095,800"
00104K,CJ4우(전환),KOSPI,기타금융,"70,300",900,1.30,"297,123,793,600"
000120,CJ대한통운,KOSPI,운수창고업,"115,000","2,500",2.22,"2,623,419,560,000"
011150,CJ씨푸드,KOSPI,음식료품,"3,120",30,0.97,"112,104,011,760"
011155,CJ씨푸드1우,KOSPI,음식료품,"29,000",550,1.93,"5,800,000,000"
001045,CJ우,KOSPI,기타금융,"47,450",550,1.17,"107,247,581,350"
097950,CJ제일제당,KOSPI,음식료품,"403,000","4,500",1.13,"6,066,836,958,000"
097955,CJ제일제당 우,KOSPI,음식료품,"167,500","2,500",1.52,"222,345,027,500"
000590,CS홀딩스,KOSPI,기타금융,"59,500",100,0.17,"68,691,679,000"
012030,DB,KOSPI,서비스업,786,9,1.16,"158,122,711,338"
016610,DB금융투자,KOSPI,증권,"4,905",40,0.82,"208,199,538,045"
005830,DB손해보험,KOSPI,보험,"59,600",-800,-1.32,"4,219,680,000,000"
000990,DB하이텍,KOSPI,전기전자,"41,450",650,1.59,"1,840,321,472,600"
000995,DB하이텍1우,KOSPI,전기전자,"81,700","-3,300",-3.88,"9,176,217,200"
139130,DGB금융지주,KOSPI,기타금융,"7,580",80,1.07,"1,282,125,414,140"
001530,DI동일,KOSPI,유통업,"16,150",900,5.90,"412,927,560,500"
000210,DL,KOSPI,기타금융,"65,800","1,300",2.02,"1,378,897,167,200"
001880,DL건설,KOSPI,건설업,"20,300",0,0.00,"447,681,665,200"
000215,DL우,KOSPI,기타금융,"38,500",100,0.26,"64,915,427,500"
375500,DL이앤씨,KOSPI,건설업,"38,650",350,0.91,"1,495,508,528,950"
37550L,DL이앤씨2우(전환),KOSPI,건설업,"33,500",-100,-0.30,"70,750,358,500"
37550K,DL이앤씨우,KOSPI,건설업,"27,600",100,0.36,"58,343,226,000"
007340,DN오토모티브,KOSPI,전기전자,"50,000",-100,-0.20,"499,700,250,000"
004840,DRB동일,KOSPI,화학,"4,560",60,1.33,"90,880,800,000"
155660,DSR,KOSPI,철강금속,"5,220",60,1.16,"83,520,000,000"
069730,DSR제강,KOSPI,철강금속,"4,665",50,1.08,"67,176,000,000"
017940,E1,KOSPI,유통업,"44,500",550,1.25,"305,270,000,000"
365550,ESR켄달스퀘어리츠,KOSPI,서비스업,"5,280",10,0.19,"1,125,109,920,000"
383220,F&F,KOSPI,섬유의복,"137,500","8,000",6.18,"5,267,222,812,500"
007700,F&F홀딩스,KOSPI,기타금융,"19,100","1,000",5.52,"747,084,409,700"
114090,GKL,KOSPI,서비스업,"13,300",200,1.53,"822,680,411,000"
078930,GS,KOSPI,기타금융,"39,200",350,0.90,"3,642,282,817,600"
006360,GS건설,KOSPI,건설업,"28,550",0,0.00,"2,443,351,539,500"
001250,GS글로벌,KOSPI,유통업,"3,480",75,2.20,"287,217,498,720"
007070,GS리테일,KOSPI,유통업,"24,400",250,1.04,"2,555,117,296,800"
078935,GS우,KOSPI,기타금융,"34,150",200,0.59,"60,951,807,900"
012630,HDC,KOSPI,기타금융,"6,440",-10,-0.16,"384,736,683,240"
039570,HDC랩스,KOSPI,건설업,"8,200",-70,-0.85,"212,852,328,200"
089470,HDC현대EP,KOSPI,화학,"3,765",20,0.53,"120,103,500,000"
294870,HDC현대산업개발,KOSPI,건설업,"10,950",0,0.00,"721,685,263,500"
267250,HD현대,KOSPI,화학,"51,700",300,0.58,"4,083,942,494,500"
097230,HJ중공업,KOSPI,건설업,"6,660",-80,-1.19,"554,606,711,460"
003580,HLB글로벌,KOSPI,광업,"10,200",-50,-0.49,"430,091,537,400"
011200,HMM,KOSPI,운수창고업,"23,600",50,0.21,"11,541,332,105,600"
082740,HSD엔진,KOSPI,기계,"8,250",-50,-0.60,"385,450,279,500"
003560,IHQ,KOSPI,서비스업,704,12,1.73,"109,000,918,400"
175330,JB금융지주,KOSPI,기타금융,"7,070",30,0.43,"1,392,669,060,580"
234080,JW생명과학,KOSPI,의약품,"13,350",50,0.38,"211,391,295,900"
001060,JW중외제약,KOSPI,의약품,"24,400",300,1.24,"541,145,176,400"
001067,JW중외제약2우B,KOSPI,의약품,"71,000","1,000",1.43,"7,307,817,000"
001065,JW중외제약우,KOSPI,의약품,"37,000","1,000",2.78,"6,761,195,000"
096760,JW홀딩스,KOSPI,기타금융,"3,400",10,0.29,"239,512,000,400"
105560,KB금융,KOSPI,기타금융,"45,300",-800,-1.74,"18,679,567,978,200"
002380,KCC,KOSPI,화학,"277,000","-3,000",-1.07,"2,461,552,467,000"
344820,KCC글라스,KOSPI,비금속광물,"43,900",500,1.15,"701,105,476,800"
009070,KCTC,KOSPI,운수창고업,"4,330",5,0.12,"129,900,000,000"
009440,KC그린홀딩스,KOSPI,기타금융,"4,875",10,0.21,"109,370,527,500"
119650,KC코트렐,KOSPI,기계,"4,080",80,2.00,"71,808,000,000"
092220,KEC,KOSPI,전기전자,"2,505",0,0.00,"362,594,093,205"
016380,KG스틸,KOSPI,철강금속,"12,400",50,0.40,"1,240,110,322,800"
016385,KG스틸우,KOSPI,철강금속,"16,600","-13,500",-44.85,"886,191,000"
001390,KG케미칼,KOSPI,화학,"24,450",-100,-0.41,"339,026,047,200"
033180,KH 필룩스,KOSPI,전기전자,"1,450",-55,-3.65,"222,198,842,450"
001940,KISCO홀딩스,KOSPI,철강금속,"13,600",100,0.74,"219,998,768,000"
025000,KPX케미칼,KOSPI,화학,"47,700",50,0.10,"230,868,000,000"
092230,KPX홀딩스,KOSPI,화학,"59,500",0,0.00,"251,366,437,000"
000040,KR모터스,KOSPI,운수장비,746,79,11.84,"71,718,672,726"
044450,KSS해운,KOSPI,운수창고업,"9,330",-160,-1.69,"215,391,260,400"
030200,KT,KOSPI,통신업,"37,150",-100,-0.27,"9,700,303,667,200"
033780,KT&G,KOSPI,기타제조업,"81,200",-800,-0.98,"11,148,150,756,400"
058850,KTcs,KOSPI,서비스업,"2,105",90,4.47,"89,851,925,000"
058860,KTis,KOSPI,서비스업,"2,575",45,1.78,"89,615,150,000"
093050,LF,KOSPI,섬유의복,"15,500",300,1.97,"453,220,000,000"
003550,LG,KOSPI,기타금융,"76,800",-100,-0.13,"12,080,716,262,400"
034220,LG디스플레이,KOSPI,전기전자,"14,900",250,1.71,"5,331,453,930,000"
051900,LG생활건강,KOSPI,화학,"715,000","7,000",0.99,"11,167,010,855,000"
051905,LG생활건강우,KOSPI,화학,"325,000","5,500",1.72,"682,401,525,000"
373220,LG에너지솔루션,KOSPI,전기전자,"400,000","-1,000",-0.25,"93,600,000,000,000"
003555,LG우,KOSPI,기타금융,"60,700",200,0.33,"183,412,334,000"
032640,LG유플러스,KOSPI,통신업,"12,200",-200,-1.61,"5,326,658,604,200"
011070,LG이노텍,KOSPI,전기전자,"337,500","9,000",2.74,"7,987,648,612,500"
066570,LG전자,KOSPI,전기전자,"91,100",700,0.77,"14,908,315,855,400"
066575,LG전자우,KOSPI,전기전자,"43,600",100,0.23,"749,309,251,200"
037560,LG헬로비전,KOSPI,서비스업,"5,410",60,1.12,"418,987,539,650"
051910,LG화학,KOSPI,화학,"517,000","3,000",0.58,"36,496,241,331,000"
051915,LG화학우,KOSPI,화학,"238,000",-500,-0.21,"1,829,934,400,000"
079550,LIG넥스원,KOSPI,기계,"66,300",-800,-1.19,"1,458,600,000,000"
006260,LS,KOSPI,기타금융,"51,700",-600,-1.15,"1,664,740,000,000"
010120,LS ELECTRIC,KOSPI,전기전자,"50,400",-200,-0.40,"1,512,000,000,000"
000680,LS네트웍스,KOSPI,유통업,"2,700",0,0.00,"212,768,143,200"
229640,LS전선아시아,KOSPI,기타금융,"6,820",120,1.79,"208,861,674,780"
001120,LX인터내셔널,KOSPI,유통업,"28,800",-50,-0.17,"1,116,288,000,000"
108670,LX하우시스,KOSPI,화학,"40,650",800,2.01,"364,535,785,500"
108675,LX하우시스우,KOSPI,화학,"19,300",400,2.12,"19,923,969,000"
383800,LX홀딩스,KOSPI,기타금융,"8,600",0,0.00,"656,013,934,000"
38380K,LX홀딩스1우,KOSPI,기타금융,"11,900",50,0.42,"17,436,891,500"
023150,MH에탄올,KOSPI,음식료품,"8,370",-90,-1.06,"61,758,262,620"
035420,NAVER,KOSPI,서비스업,"237,500","4,000",1.71,"38,961,657,687,500"
181710,NHN,KOSPI,서비스업,"27,500",-700,-2.48,"1,031,742,662,500"
400760,NH올원리츠,KOSPI,서비스업,"4,475",-5,-0.11,"188,845,000,000"
005940,NH투자증권,KOSPI,증권,"9,010",30,0.33,"2,988,309,948,210"
005945,NH투자증권우,KOSPI,증권,"9,050",-10,-0.11,"170,782,260,400"
338100,NH프라임리츠,KOSPI,서비스업,"4,515",-80,-1.74,"84,249,900,000"
034310,NICE,KOSPI,서비스업,"14,350",100,0.70,"543,611,005,000"
008260,NI스틸,KOSPI,철강금속,"4,805",5,0.10,"137,423,562,185"
004250,NPC,KOSPI,화학,"8,740",-160,-1.80,"320,932,800,000"
004255,NPC우,KOSPI,화학,"4,620",-95,-2.01,"24,393,600,000"
010060,OCI,KOSPI,화학,"118,500","-3,000",-2.47,"2,826,150,463,500"
178920,PI첨단소재,KOSPI,화학,"32,550",250,0.77,"955,873,781,100"
005490,POSCO홀딩스,KOSPI,철강금속,"226,500","3,500",1.57,"19,747,818,127,500"
010950,S-Oil,KOSPI,화학,"89,900","-1,300",-1.43,"10,121,193,000,800"
010955,S-Oil우,KOSPI,화학,"56,900",-600,-1.04,"228,847,646,300"
034120,SBS,KOSPI,서비스업,"42,450",-100,-0.24,"774,822,105,900"
005090,SGC에너지,KOSPI,전기가스업,"32,650",-200,-0.61,"479,204,180,600"
001380,SG글로벌,KOSPI,운수장비,"1,400",25,1.82,"62,949,800,200"
004060,SG세계물산,KOSPI,유통업,535,-4,-0.74,"108,297,353,600"
001770,SHD,KOSPI,철강금속,"28,700",100,0.35,"34,866,998,600"
002360,SH에너지화학,KOSPI,화학,996,-19,-1.87,"110,689,195,080"
009160,SIMPAC,KOSPI,철강금속,"6,030",-20,-0.33,"394,539,981,480"
123700,SJM,KOSPI,운수장비,"3,500",10,0.29,"54,617,143,000"
025530,SJM홀딩스,KOSPI,유통업,"3,010",80,2.73,"44,951,364,080"
034730,SK,KOSPI,기타금융,"208,500","2,000",0.97,"15,460,135,096,500"
011790,SKC,KOSPI,화학,"126,000","1,000",0.80,"4,771,405,548,000"
018670,SK가스,KOSPI,유통업,"106,500","-1,500",-1.39,"983,020,986,000"
001740,SK네트웍스,KOSPI,유통업,"4,185",40,0.97,"1,038,665,302,695"
001745,SK네트웍스우,KOSPI,유통업,"55,900",300,0.54,"6,352,923,200"
006120,SK디스커버리,KOSPI,기타금융,"34,900",250,0.72,"664,421,139,500"
006125,SK디스커버리우,KOSPI,기타금융,"29,800",200,0.68,"40,481,959,000"
210980,SK디앤디,KOSPI,서비스업,"23,400",-500,-2.09,"519,249,837,600"
068400,SK렌터카,KOSPI,서비스업,"7,950",-60,-0.75,"375,922,428,000"
395400,SK리츠,KOSPI,서비스업,"5,740",170,3.05,"889,817,853,680"
302440,SK바이오사이언스,KOSPI,의약품,"142,500","-5,000",-3.39,"10,941,726,555,000"
326030,SK바이오팜,KOSPI,서비스업,"78,200",-100,-0.13,"6,124,096,150,000"
402340,SK스퀘어,KOSPI,기타금융,"40,600","1,100",2.78,"5,743,583,382,600"
361610,SK아이이테크놀로지,KOSPI,전기전자,"82,200","2,400",3.01,"5,860,662,062,400"
03473K,SK우,KOSPI,기타금융,"180,000",500,0.28,"101,904,300,000"
096770,SK이노베이션,KOSPI,화학,"166,500","1,500",0.91,"15,395,516,406,000"
096775,SK이노베이션우,KOSPI,화학,"107,500",0,0.00,"134,205,795,000"
001510,SK증권,KOSPI,증권,711,3,0.42,"336,011,611,581"
001515,SK증권우,KOSPI,증권,"2,955",-15,-0.51,"11,561,478,870"
285130,SK케미칼,KOSPI,화학,"104,000",500,0.48,"1,832,561,120,000"
28513K,SK케미칼우,KOSPI,화학,"53,100",-700,-1.30,"112,329,279,900"
017670,SK텔레콤,KOSPI,통신업,"55,800",800,1.45,"12,210,889,435,200"
000660,SK하이닉스,KOSPI,전기전자,"94,000",700,0.75,"68,432,222,310,000"
064960,SNT모티브,KOSPI,운수장비,"42,250","1,700",4.19,"617,827,496,000"
100840,SNT에너지,KOSPI,기계,"15,700",-300,-1.88,"117,855,362,700"
003570,SNT중공업,KOSPI,운수장비,"6,760",90,1.35,"224,788,231,720"
036530,SNT홀딩스,KOSPI,기타금융,"15,350",50,0.33,"250,264,650,100"
005610,SPC삼립,KOSPI,음식료품,"80,300",400,0.50,"692,909,422,700"
011810,STX,KOSPI,유통업,"3,130",-5,-0.16,"89,585,151,020"
077970,STX엔진,KOSPI,기계,"12,400",-250,-1.98,"285,310,409,600"
071970,STX중공업,KOSPI,기계,"4,060",-40,-0.98,"115,165,862,560"
002820,SUN&L,KOSPI,종이목재,"4,415",195,4.62,"55,664,271,435"
084870,TBH글로벌,KOSPI,섬유의복,"1,940",25,1.31,"40,462,228,860"
002710,TCC스틸,KOSPI,철강금속,"11,850",150,1.28,"278,475,000,000"
069260,TKG휴켐스,KOSPI,화학,"18,500",50,0.27,"756,253,878,000"
002900,TYM,KOSPI,기계,"2,390",-15,-0.62,"364,125,455,330"
024070,WISCOM,KOSPI,화학,"3,175",-40,-1.24,"48,661,440,650"
037270,YG PLUS,KOSPI,서비스업,"5,690",80,1.43,"360,913,342,900"
000500,가온전선,KOSPI,전기전자,"22,450",50,0.22,"93,399,790,150"
000860,강남제비스코,KOSPI,화학,"21,250",250,1.19,"138,125,000,000"
035250,강원랜드,KOSPI,서비스업,"24,200",450,1.89,"5,177,360,100,000"
011420,갤럭시아에스엠,KOSPI,서비스업,"1,805",20,1.12,"49,727,107,420"
002100,경농,KOSPI,화학,"10,550",0,0.00,"205,963,166,250"
009450,경동나비엔,KOSPI,전기전자,"38,050",-100,-0.26,"554,334,925,600"
267290,경동도시가스,KOSPI,전기가스업,"21,150",150,0.71,"124,687,836,900"
012320,경동인베스트,KOSPI,기타금융,"34,600",0,0.00,"81,829,795,800"
000050,경방,KOSPI,유통업,"12,400",150,1.22,"339,949,348,000"
214390,경보제약,KOSPI,의약품,"7,190",-30,-0.42,"171,890,323,400"
012610,경인양행,KOSPI,화학,"5,300",40,0.76,"220,566,734,500"
009140,경인전자,KOSPI,전기전자,"24,900",50,0.20,"39,112,845,300"
013580,계룡건설,KOSPI,건설업,"23,500",-50,-0.21,"209,876,314,500"
012200,계양전기,KOSPI,기계,"3,585",0,0.00,"116,871,000,000"
012205,계양전기우,KOSPI,기계,"6,770",0,0.00,"9,478,000,000"
002140,고려산업,KOSPI,음식료품,"6,630",60,0.91,"165,348,387,750"
010130,고려아연,KOSPI,철강금속,"454,500","1,000",0.22,"8,576,415,000,000"
002240,고려제강,KOSPI,철강금속,"19,600",-100,-0.51,"450,800,000,000"
009290,광동제약,KOSPI,의약품,"6,470",20,0.31,"339,162,905,970"
017040,광명전기,KOSPI,전기전자,"2,945",-65,-2.16,"127,629,276,175"
017900,광전자,KOSPI,전기전자,"2,275",70,3.17,"131,822,060,825"
037710,광주신세계,KOSPI,유통업,"33,150",-150,-0.45,"265,200,000,000"
030610,교보증권,KOSPI,증권,"6,160",0,0.00,"398,264,303,360"
339770,교촌에프앤비,KOSPI,유통업,"11,550",200,1.76,"288,548,337,000"
007690,국도화학,KOSPI,화학,"46,900",-500,-1.05,"422,597,890,400"
005320,국동,KOSPI,유통업,"1,845",-135,-6.82,"102,083,185,800"
001140,국보,KOSPI,운수창고업,"1,180",-25,-2.07,"93,669,319,220"
002720,국제약품,KOSPI,의약품,"5,820",-210,-3.48,"117,535,767,180"
083420,그린케미칼,KOSPI,화학,"6,920",80,1.17,"166,080,000,000"
014530,극동유화,KOSPI,화학,"3,510",45,1.30,"122,391,664,200"
014280,금강공업,KOSPI,철강금속,"6,800",20,0.29,"199,439,627,600"
014285,금강공업우,KOSPI,철강금속,"12,300",-100,-0.81,"7,255,462,500"
008870,금비,KOSPI,비금속광물,"70,100",-700,-0.99,"70,100,000,000"
001570,금양,KOSPI,화학,"4,980",-40,-0.80,"247,558,738,200"
002990,금호건설,KOSPI,건설업,"7,950",-20,-0.25,"293,781,080,250"
002995,금호건설우,KOSPI,건설업,"25,200",50,0.20,"7,365,103,200"
011780,금호석유,KOSPI,화학,"124,000","2,000",1.64,"3,756,684,656,000"
011785,금호석유우,KOSPI,화학,"81,700",500,0.62,"247,018,806,200"
214330,금호에이치티,KOSPI,운수장비,"1,285",45,3.63,"255,689,132,950"
001210,금호전기,KOSPI,전기전자,"1,320",0,0.00,"32,136,970,800"
073240,금호타이어,KOSPI,화학,"3,450",40,1.17,"991,047,990,150"
092440,기신정기,KOSPI,기계,"3,490",50,1.45,"101,908,000,000"
000270,기아,KOSPI,운수장비,"79,800","1,100",1.40,"32,347,995,090,600"
024110,기업은행,KOSPI,은행,"9,070",-80,-0.87,"6,750,806,324,090"
013700,까뮤이앤씨,KOSPI,건설업,"2,265",5,0.22,"102,269,914,200"
004540,깨끗한나라,KOSPI,종이목재,"3,410",60,1.79,"126,990,763,130"
004545,깨끗한나라우,KOSPI,종이목재,"18,900",-50,-0.26,"6,920,424,000"
001260,남광토건,KOSPI,건설업,"10,400",-450,-4.15,"102,221,745,600"
008350,남선알미늄,KOSPI,철강금속,"2,090",35,1.70,"230,274,298,100"
008355,남선알미우,KOSPI,철강금속,"22,100",300,1.38,"6,804,369,000"
004270,남성,KOSPI,유통업,"2,260",0,0.00,"81,839,481,600"
003920,남양유업,KOSPI,음식료품,"366,500","-2,000",-0.54,"263,880,000,000"
003925,남양유업우,KOSPI,음식료품,"200,000",-500,-0.25,"33,332,400,000"
025860,남해화학,KOSPI,화학,"9,460",90,0.96,"469,961,854,780"
005720,넥센,KOSPI,화학,"3,385",0,0.00,"181,246,362,145"
005725,넥센우,KOSPI,화학,"2,990",20,0.67,"10,765,794,000"
002350,넥센타이어,KOSPI,화학,"5,630",250,4.65,"549,870,147,510"
002355,넥센타이어1우B,KOSPI,화학,"2,730",30,1.11,"17,745,000,000"
251270,넷마블,KOSPI,서비스업,"69,000","1,800",2.68,"5,930,791,638,000"
090350,노루페인트,KOSPI,화학,"8,430",180,2.18,"168,600,000,000"
090355,노루페인트우,KOSPI,화학,"14,950",400,2.75,"6,923,733,700"
000320,노루홀딩스,KOSPI,기타금융,"10,900",100,0.93,"144,873,545,900"
000325,노루홀딩스우,KOSPI,기타금융,"24,700",-50,-0.20,"4,575,675,000"
006280,녹십자,KOSPI,의약품,"183,500",500,0.27,"2,144,479,723,000"
005250,녹십자홀딩스,KOSPI,서비스업,"20,700",0,0.00,"973,483,947,000"
005257,녹십자홀딩스2우,KOSPI,서비스업,"54,000",-600,-1.10,"45,683,460,000"
004370,농심,KOSPI,음식료품,"283,000","1,500",0.53,"1,721,387,686,000"
072710,농심홀딩스,KOSPI,기타금융,"66,700","-1,100",-1.62,"309,340,593,000"
058730,다스코,KOSPI,기계,"5,300",140,2.71,"95,875,367,600"
030210,다올투자증권,KOSPI,증권,"4,140",40,0.98,"249,700,340,880"
023590,다우기술,KOSPI,서비스업,"17,300",50,0.29,"776,192,474,100"
145210,다이나믹디자인,KOSPI,기계,"4,565",-10,-0.22,"24,086,346,020"
019680,대교,KOSPI,서비스업,"2,915",10,0.34,"246,908,807,750"
019685,대교우B,KOSPI,서비스업,"2,225",20,0.91,"43,225,052,750"
006370,대구백화점,KOSPI,유통업,"11,150",100,0.90,"120,660,962,650"
008060,대덕,KOSPI,기타금융,"6,160",10,0.16,"208,763,324,000"
00806K,대덕1우,KOSPI,기타금융,"9,100",-190,-2.05,"11,032,448,700"
353200,대덕전자,KOSPI,전기전자,"28,650","1,250",4.56,"1,415,794,901,250"
35320K,대덕전자1우,KOSPI,전기전자,"12,050",250,2.12,"25,251,003,950"
000490,대동,KOSPI,기계,"11,150",300,2.76,"266,845,747,100"
008110,대동전자,KOSPI,전기전자,"6,310",120,1.94,"66,194,720,570"
005750,대림B&Co,KOSPI,비금속광물,"4,770",80,1.71,"79,526,584,800"
006570,대림통상,KOSPI,기계,"3,285",-115,-3.38,"50,014,125,000"
001680,대상,KOSPI,음식료품,"22,050",500,2.32,"763,988,951,250"
001685,대상우,KOSPI,음식료품,"15,900",100,0.63,"21,786,545,700"
084690,대상홀딩스,KOSPI,기타금융,"7,760",70,0.91,"281,009,294,880"
084695,대상홀딩스우,KOSPI,기타금융,"9,460",-110,-1.15,"8,641,539,720"
128820,대성산업,KOSPI,유통업,"4,930",-120,-2.38,"223,010,906,540"
117580,대성에너지,KOSPI,전기가스업,"10,600",-500,-4.50,"291,500,000,000"
016710,대성홀딩스,KOSPI,서비스업,"80,100","1,700",2.17,"1,288,765,665,900"
003540,대신증권,KOSPI,증권,"14,400",200,1.41,"731,136,960,000"
003547,대신증권2우B,KOSPI,증권,"13,100",-50,-0.38,"131,000,000,000"
003545,대신증권우,KOSPI,증권,"13,400",-100,-0.74,"348,400,000,000"
009190,대양금속,KOSPI,철강금속,"3,390",-10,-0.29,"109,682,649,960"
014160,대영포장,KOSPI,종이목재,"1,660",10,0.61,"179,934,951,340"
047040,대우건설,KOSPI,건설업,"5,330",-80,-1.48,"2,215,268,660,540"
009320,대우부품,KOSPI,운수장비,"1,780",5,0.28,"84,810,547,500"
042660,대우조선해양,KOSPI,운수장비,"19,200",-600,-3.03,"2,059,980,844,800"
003090,대웅,KOSPI,의약품,"28,300",350,1.25,"1,645,418,034,000"
069620,대웅제약,KOSPI,의약품,"178,500","2,000",1.13,"2,068,203,637,500"
000430,대원강업,KOSPI,운수장비,"3,160",160,5.33,"195,920,000,000"
006340,대원전선,KOSPI,전기전자,"1,450",0,0.00,"104,348,574,300"
006345,대원전선우,KOSPI,전기전자,"2,560",10,0.39,"6,710,272,000"
003220,대원제약,KOSPI,의약품,"18,400",-600,-3.16,"401,908,182,400"
024890,대원화성,KOSPI,화학,"2,805",-10,-0.36,"115,703,871,360"
002880,대유에이텍,KOSPI,운수장비,821,12,1.48,"94,492,267,594"
000300,대유플러스,KOSPI,전기전자,848,14,1.68,"102,606,960,352"
012800,대창,KOSPI,철강금속,"1,365",20,1.49,"124,406,781,135"
015230,대창단조,KOSPI,운수장비,"4,790",-100,-2.04,"136,860,981,700"
001070,대한방직,KOSPI,섬유의복,"49,350",0,0.00,"261,555,000,000"
006650,대한유화,KOSPI,화학,"122,500","5,000",4.26,"796,250,000,000"
001440,대한전선,KOSPI,전기전자,"1,695",-65,-3.69,"2,109,381,750,255"
084010,대한제강,KOSPI,철강금속,"15,000",-200,-1.32,"369,701,010,000"
001790,대한제당,KOSPI,음식료품,"3,220",10,0.31,"288,822,987,600"
001795,대한제당우,KOSPI,음식료품,"3,110",-25,-0.80,"20,161,383,600"
001130,대한제분,KOSPI,음식료품,"136,500","2,500",1.87,"230,685,000,000"
003490,대한항공,KOSPI,운수창고업,"24,750","1,100",4.65,"8,608,565,418,750"
003495,대한항공우,KOSPI,운수창고업,"32,050",500,1.58,"35,600,947,700"
005880,대한해운,KOSPI,운수창고업,"2,280",-25,-1.08,"727,724,608,800"
003830,대한화섬,KOSPI,화학,"105,000","1,500",1.45,"139,440,000,000"
016090,대현,KOSPI,섬유의복,"2,005",45,2.30,"88,786,031,550"
069460,대호에이엘,KOSPI,철강금속,"2,290",5,0.22,"119,088,058,510"
192080,더블유게임즈,KOSPI,서비스업,"40,500","1,400",3.58,"744,167,331,000"
012510,더존비즈온,KOSPI,서비스업,"34,850",0,0.00,"1,058,840,022,400"
004830,덕성,KOSPI,화학,"6,100",120,2.01,"95,648,000,000"
004835,덕성우,KOSPI,화학,"7,020",50,0.72,"9,771,840,000"
024900,덕양산업,KOSPI,운수장비,"2,470",-10,-0.40,"80,435,500,600"
145720,덴티움,KOSPI,의료정밀,"73,700",-900,-1.21,"815,772,771,000"
002150,도화엔지니어링,KOSPI,서비스업,"8,700",-30,-0.34,"293,364,000,000"
001230,동국제강,KOSPI,철강금속,"12,300",0,0.00,"1,173,822,665,100"
023450,동남합성,KOSPI,화학,"58,300",100,0.17,"210,463,000,000"
004140,동방,KOSPI,운수창고업,"2,710",5,0.18,"130,003,485,860"
007590,동방아그로,KOSPI,화학,"6,840",70,1.03,"93,144,226,680"
005960,동부건설,KOSPI,건설업,"10,500",50,0.48,"240,181,725,000"
005965,동부건설우,KOSPI,건설업,"24,550",-200,-0.81,"5,541,720,600"
026960,동서,KOSPI,유통업,"25,500",550,2.20,"2,542,350,000,000"
002210,동성제약,KOSPI,의약품,"7,720",-50,-0.64,"201,499,488,400"
102260,동성케미컬,KOSPI,서비스업,"4,005",25,0.63,"199,007,360,640"
000640,동아쏘시오홀딩스,KOSPI,기타금융,"105,500","2,500",2.43,"669,810,321,500"
170900,동아에스티,KOSPI,의약품,"61,700",700,1.15,"521,151,209,500"
028100,동아지질,KOSPI,건설업,"15,750",-100,-0.63,"221,329,174,500"
282690,동아타이어,KOSPI,화학,"11,550",100,0.87,"158,616,323,250"
001520,동양,KOSPI,비금속광물,"1,120",5,0.45,"267,326,150,560"
001527,동양2우B,KOSPI,비금속광물,"12,300",0,0.00,"3,795,398,700"
001529,동양3우B,KOSPI,비금속광물,"8,000","-8,750",-52.24,"717,776,000"
